Column1.model,Column1.key,Column1.analysis.sentiment.level,Column1.analysis.sarcasm.level,Column1.analysis.comfort.level,Column1.analysis.value.level,Column1.analysis.facilities.level,Column1.analysis.location.level,Column1.analysis.staff.level,Column1.analysis.cleanliness.level,Column1.analysis.food.level
qwen3_8b,133,非常正面,未提及,非常好,未提及,未提及,非常好,未提及,未提及,未提及
qwen3_8b,134,非常負面,未提及,非常差,未提及,差,好,非常好,非常差,未提及
qwen3_8b,135,非常正面,未提及,非常好,未提及,好,非常好,非常好,非常好,未提及
qwen3_8b,136,非常正面,未提及,非常好,非常好,好,非常好,非常好,未提及,未提及
qwen3_8b,137,非常負面,未提及,非常差,差,非常差,未提及,差,差,未提及
qwen3_8b,138,非常負面,未提及,非常差,未提及,非常差,差,未提及,未提及,未提及
qwen3_8b,139,負面,未提及,非常差,一般,差,非常好,差,未提及,未提及
qwen3_8b,140,非常正面,未提及,非常好,好,好,未提及,非常好,非常好,未提及
qwen3_8b,141,非常正面,未提及,非常好,好,非常好,非常好,非常好,非常好,好
qwen3_8b,142,非常正面,未提及,非常好,好,好,非常好,非常好,非常好,未提及
qwen3_8b,143,正面,未提及,未提及,差,好,非常好,未提及,未提及,非常好
qwen3_8b,144,非常負面,未提及,非常差,非常差,非常差,未提及,未提及,非常差,未提及
qwen3_8b,145,非常正面,未提及,好,非常好,非常好,未提及,未提及,未提及,未提及
qwen3_8b,146,正面,未提及,好,未提及,好,未提及,未提及,未提及,未提及
qwen3_8b,147,非常正面,未提及,非常好,非常好,非常好,未提及,未提及,未提及,未提及
qwen3_8b,148,非常負面,未提及,非常差,非常差,差,未提及,差,差,未提及
qwen3_8b,149,非常正面,未提及,非常好,非常好,非常好,非常好,非常好,非常好,好
qwen3_8b,150,負面,未提及,非常差,未提及,未提及,未提及,差,未提及,未提及
qwen3_8b,151,正面,未提及,未提及,非常好,一般,一般,未提及,未提及,未提及
qwen3_8b,152,非常正面,未提及,非常好,未提及,好,非常好,非常好,未提及,未提及
qwen3_8b,153,非常負面,未提及,非常差,未提及,差,未提及,一般,非常差,未提及
qwen3_8b,154,非常負面,未提及,非常差,未提及,差,未提及,非常差,未提及,未提及
qwen3_8b,155,非常正面,未提及,未提及,非常好,非常好,非常好,非常好,未提及,未提及
qwen3_8b,156,正面,未提及,未提及,未提及,未提及,非常好,非常好,未提及,未提及
qwen3_8b,157,正面,未提及,未提及,非常好,未提及,非常好,未提及,未提及,未提及
qwen3_8b,158,負面,未提及,非常差,好,差,未提及,未提及,非常差,未提及
qwen3_8b,159,正面,未提及,差,好,一般,好,好,差,未提及
qwen3_8b,160,非常負面,未提及,差,差,差,一般,非常差,未提及,未提及
qwen3_8b,161,非常負面,未提及,差,未提及,差,未提及,差,非常差,未提及
qwen3_8b,162,非常負面,未提及,未提及,未提及,差,未提及,差,未提及,未提及
qwen3_8b,163,正面,未提及,一般,好,一般,非常好,非常好,非常差,好
qwen3_8b,164,非常負面,未提及,非常差,差,差,一般,一般,非常差,未提及
qwen3_8b,165,負面,未提及,差,未提及,差,未提及,未提及,差,未提及
qwen3_8b,166,非常負面,未提及,差,差,差,好,差,非常差,未提及
qwen3_8b,167,正面,未提及,好,未提及,好,非常好,好,非常好,好
qwen3_8b,168,正面,未提及,非常好,未提及,好,差,非常好,非常好,未提及
qwen3_8b,169,非常正面,未提及,非常好,非常好,非常好,未提及,非常好,非常好,未提及
qwen3_8b,170,非常負面,未提及,非常差,差,差,未提及,差,非常差,未提及
qwen3_8b,171,正面,未提及,好,未提及,非常好,非常好,非常好,未提及,未提及
qwen3_8b,172,負面,未提及,未提及,差,一般,未提及,差,未提及,未提及
qwen3_8b,173,正面,未提及,一般,好,一般,未提及,未提及,好,未提及
qwen3_8b,174,正面,未提及,好,未提及,好,非常好,未提及,未提及,好
qwen3_8b,175,非常負面,未提及,非常差,非常差,差,好,未提及,未提及,未提及
qwen3_8b,176,正面,未提及,好,非常好,未提及,未提及,非常好,未提及,未提及
qwen3_8b,177,非常正面,未提及,未提及,好,未提及,差,非常好,未提及,未提及
qwen3_8b,178,非常負面,未提及,非常差,差,差,未提及,未提及,非常差,未提及
qwen3_8b,179,正面,未提及,非常好,未提及,好,未提及,非常好,未提及,未提及
qwen3_8b,180,非常負面,有反諷,未提及,未提及,未提及,未提及,未提及,未提及,未提及
qwen3_8b,181,正面,未提及,非常好,一般,一般,非常好,未提及,好,未提及
qwen3_8b,182,正面,未提及,好,未提及,好,非常好,非常好,未提及,未提及
qwen3_8b,183,正面,未提及,好,未提及,非常好,非常好,非常好,非常好,未提及
qwen3_8b,184,非常正面,未提及,未提及,好,未提及,未提及,未提及,未提及,未提及
qwen3_8b,185,負面,未提及,差,差,差,好,未提及,差,未提及
qwen3_8b,186,正面,未提及,一般,未提及,好,非常好,好,好,未提及
qwen3_8b,187,負面,未提及,差,未提及,未提及,非常好,差,未提及,未提及
qwen3_8b,188,正面,未提及,未提及,非常好,好,非常好,非常好,未提及,非常好
qwen3_8b,189,非常負面,未提及,非常差,差,差,未提及,差,未提及,未提及
qwen3_8b,190,正面,未提及,差,未提及,未提及,非常好,好,非常好,未提及
qwen3_8b,191,非常正面,未提及,非常好,未提及,好,非常好,未提及,非常好,未提及
qwen3_8b,192,非常負面,未提及,非常差,非常差,差,一般,非常好,未提及,差
qwen3_8b,193,負面,未提及,非常差,未提及,差,差,未提及,未提及,未提及
qwen3_8b,194,非常正面,未提及,非常好,好,一般,未提及,非常好,差,未提及
qwen3_8b,195,非常負面,未提及,非常差,差,非常差,未提及,差,未提及,未提及
qwen3_8b,196,負面,未提及,一般,未提及,差,未提及,差,差,差
qwen3_8b,197,正面,未提及,非常好,未提及,好,未提及,非常好,非常好,未提及
qwen3_8b,198,非常負面,未提及,未提及,差,一般,未提及,非常差,未提及,未提及
qwen3_8b,199,非常負面,未提及,未提及,非常差,未提及,未提及,差,未提及,未提及
qwen3_8b,200,非常正面,未提及,非常好,非常好,非常好,未提及,非常好,非常好,未提及
qwen3_8b,201,中立,未提及,一般,未提及,差,未提及,未提及,好,未提及
qwen3_8b,202,正面,未提及,非常好,好,一般,好,非常好,好,未提及
qwen3_8b,203,非常正面,未提及,非常好,好,非常好,非常好,非常好,非常好,未提及
qwen3_8b,204,正面,未提及,好,非常好,好,未提及,未提及,好,未提及
qwen3_8b,205,非常正面,未提及,非常好,非常好,好,好,非常好,非常好,好
qwen3_8b,206,非常負面,未提及,未提及,未提及,差,未提及,未提及,未提及,未提及
qwen3_8b,207,正面,未提及,好,未提及,好,未提及,非常好,非常好,未提及
qwen3_8b,208,非常負面,未提及,非常差,非常差,非常差,非常好,非常差,差,未提及
qwen3_8b,209,非常負面,未提及,非常差,差,一般,未提及,未提及,差,未提及
qwen3_8b,210,非常負面,有反諷,未提及,未提及,未提及,未提及,非常差,未提及,未提及
qwen3_8b,211,正面,未提及,一般,非常好,好,好,非常好,未提及,未提及
qwen3_8b,212,負面,未提及,差,差,差,未提及,未提及,未提及,未提及
qwen3_8b,213,非常負面,有反諷,非常差,差,差,未提及,一般,差,未提及
qwen3_8b,214,負面,未提及,非常差,差,差,未提及,未提及,非常差,未提及
qwen3_8b,215,非常負面,未提及,差,未提及,非常差,未提及,差,一般,差
qwen3_8b,216,正面,未提及,好,未提及,好,好,好,非常好,非常好
qwen3_8b,217,非常正面,未提及,非常好,好,好,未提及,非常好,非常好,非常好
qwen3_8b,218,正面,未提及,好,好,一般,非常好,好,好,未提及
qwen3_8b,219,負面,未提及,未提及,非常差,一般,未提及,好,未提及,未提及
qwen3_8b,220,非常負面,未提及,非常差,差,差,未提及,非常差,未提及,未提及
qwen3_8b,221,非常正面,未提及,非常好,非常好,非常好,非常好,非常好,非常好,非常好
qwen3_8b,222,非常負面,未提及,非常差,未提及,一般,一般,未提及,未提及,未提及
qwen3_8b,223,負面,未提及,未提及,非常差,差,未提及,差,未提及,未提及
qwen3_8b,224,正面,未提及,一般,未提及,好,好,非常好,好,未提及
qwen3_8b,225,負面,未提及,差,好,差,非常好,未提及,好,未提及
qwen3_8b,226,非常正面,未提及,非常好,未提及,未提及,未提及,未提及,未提及,差
qwen3_8b,227,正面,未提及,好,好,非常好,一般,好,未提及,好
qwen3_8b,228,正面,未提及,非常好,未提及,未提及,未提及,非常好,非常好,未提及
qwen3_8b,229,正面,未提及,非常好,未提及,好,非常好,非常好,非常好,未提及
qwen3_8b,230,正面,未提及,好,未提及,好,好,非常好,未提及,未提及
qwen3_8b,231,負面,未提及,未提及,未提及,未提及,好,差,未提及,未提及
qwen3_8b,232,非常負面,未提及,未提及,差,差,未提及,非常差,未提及,未提及
qwen3_8b,233,非常正面,未提及,未提及,非常好,未提及,未提及,未提及,未提及,未提及
qwen3_8b,234,正面,未提及,好,好,好,非常好,未提及,好,未提及
qwen3_8b,235,非常正面,未提及,未提及,非常好,未提及,未提及,非常好,未提及,非常好
qwen3_8b,236,非常負面,未提及,差,差,差,未提及,非常差,未提及,未提及
qwen3_8b,237,正面,未提及,好,好,非常好,好,非常好,好,未提及
qwen3_8b,238,非常負面,未提及,未提及,非常差,差,未提及,非常差,未提及,好
qwen3_8b,239,正面,未提及,未提及,未提及,非常好,非常好,非常好,未提及,非常好
qwen3_8b,240,正面,未提及,非常好,非常好,好,非常好,非常好,非常好,未提及
qwen3_8b,241,非常負面,有反諷,非常好,好,未提及,未提及,未提及,非常好,非常好
qwen3_8b,242,負面,未提及,非常差,未提及,差,未提及,未提及,非常差,未提及
qwen3_8b,243,正面,未提及,非常好,非常好,非常好,未提及,未提及,未提及,好
qwen3_8b,244,正面,未提及,差,未提及,差,非常好,未提及,未提及,未提及
qwen3_8b,245,非常正面,未提及,非常好,未提及,非常好,好,非常好,非常好,未提及
qwen3_8b,246,非常負面,未提及,非常差,非常差,差,非常好,未提及,差,未提及
qwen3_8b,247,非常正面,未提及,非常好,未提及,好,未提及,非常好,未提及,未提及
qwen3_8b,248,非常負面,未提及,非常差,差,差,未提及,差,差,未提及
qwen3_8b,249,非常正面,未提及,非常好,未提及,一般,未提及,差,未提及,未提及
qwen3_8b,250,非常正面,未提及,非常好,好,非常好,未提及,未提及,未提及,未提及
qwen3_8b,251,正面,未提及,一般,好,好,好,未提及,一般,未提及
qwen3_8b,252,負面,未提及,差,未提及,一般,未提及,未提及,未提及,未提及
qwen3_8b,253,非常正面,未提及,非常好,好,非常好,未提及,非常好,未提及,未提及
qwen3_8b,254,正面,未提及,未提及,未提及,未提及,未提及,非常好,未提及,未提及
qwen3_8b,255,非常負面,未提及,非常差,未提及,差,未提及,未提及,一般,好
qwen3_8b,256,正面,未提及,差,未提及,一般,未提及,未提及,未提及,未提及
qwen3_8b,257,非常負面,未提及,差,非常差,差,一般,差,未提及,未提及
qwen3_8b,258,正面,未提及,非常好,未提及,非常好,好,未提及,非常好,未提及
qwen3_8b,259,非常負面,未提及,非常差,非常差,差,未提及,好,未提及,未提及
qwen3_8b,260,正面,未提及,好,非常好,非常好,未提及,非常好,好,未提及
qwen3_8b,261,中立,未提及,未提及,好,未提及,非常好,未提及,未提及,未提及
qwen3_8b,262,正面,未提及,非常好,非常好,好,非常好,非常好,非常好,非常好
qwen3_8b,263,非常負面,未提及,非常差,差,差,未提及,差,差,未提及
qwen3_8b,264,正面,未提及,好,未提及,非常好,非常好,非常好,好,未提及
qwen3_8b,265,正面,未提及,一般,好,好,未提及,未提及,非常好,未提及
qwen3_8b,266,非常正面,未提及,非常好,未提及,好,好,非常好,未提及,未提及
qwen3_8b,267,非常正面,未提及,非常好,未提及,好,好,非常好,未提及,未提及
qwen3_8b,268,非常負面,未提及,非常差,未提及,差,差,未提及,未提及,未提及
qwen3_8b,269,正面,未提及,未提及,未提及,未提及,非常好,非常好,未提及,未提及
qwen3_8b,270,負面,未提及,差,好,一般,未提及,一般,差,未提及
qwen3_8b,271,正面,未提及,非常好,未提及,好,非常好,非常好,非常好,好
qwen3_8b,272,非常負面,未提及,一般,差,差,未提及,差,差,非常差
qwen3_8b,273,負面,未提及,差,未提及,差,未提及,差,未提及,未提及
qwen3_8b,274,正面,未提及,一般,未提及,好,一般,好,一般,好
qwen3_8b,275,非常正面,未提及,非常好,未提及,未提及,未提及,未提及,未提及,好
qwen3_8b,276,中立,未提及,差,未提及,好,非常好,非常好,未提及,一般
qwen3_8b,277,正面,未提及,非常好,非常好,好,非常好,未提及,非常好,未提及
qwen3_8b,278,正面,未提及,非常好,未提及,好,好,非常好,一般,未提及
qwen3_8b,279,非常負面,未提及,未提及,未提及,差,未提及,非常差,未提及,差
qwen3_8b,280,中立,未提及,未提及,未提及,未提及,非常好,未提及,未提及,未提及
qwen3_8b,281,正面,未提及,好,未提及,好,一般,未提及,好,未提及
qwen3_8b,282,非常正面,未提及,非常好,好,好,好,非常好,非常好,非常好
qwen3_8b,283,非常正面,未提及,非常好,好,非常好,非常好,未提及,未提及,好
qwen3_8b,284,負面,未提及,未提及,未提及,差,未提及,一般,未提及,未提及
qwen3_8b,285,正面,未提及,一般,好,差,非常好,非常好,未提及,一般
qwen3_8b,286,正面,未提及,好,未提及,好,一般,非常好,好,未提及
qwen3_8b,287,負面,未提及,非常差,差,差,好,未提及,差,未提及
qwen3_8b,288,正面,未提及,未提及,未提及,非常好,非常好,未提及,未提及,非常好
qwen3_8b,289,正面,未提及,未提及,好,未提及,未提及,未提及,未提及,非常好
qwen3_8b,290,正面,未提及,非常好,好,好,一般,未提及,未提及,未提及
qwen3_8b,291,正面,未提及,未提及,未提及,未提及,好,未提及,未提及,未提及
qwen3_8b,292,正面,未提及,未提及,未提及,未提及,未提及,好,非常好,未提及
qwen3_8b,293,正面,未提及,好,差,一般,未提及,差,未提及,未提及
qwen3_8b,294,正面,未提及,非常好,非常好,好,未提及,非常好,未提及,未提及
qwen3_8b,295,非常正面,未提及,非常好,未提及,非常好,未提及,非常好,未提及,非常好
qwen3_8b,296,正面,未提及,好,未提及,好,未提及,未提及,好,未提及
qwen3_8b,297,正面,未提及,一般,差,好,非常好,非常好,未提及,未提及
